,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,id,index,Shares Outstanding,Market Capital
22,2024-10-31 00:00:00-04:00,147.8000030517578,148.67999267578125,143.3300018310547,144.07000732421875,44386600,0.0,0.0,27,2024-10-31 00:00:00-04:00,1622809984.0,233798246280.6953
23,2024-11-01 00:00:00-04:00,144.44000244140625,144.5399932861328,141.32000732421875,141.86000061035156,39027400,0.0,0.0,27,2024-11-01 00:00:00-04:00,1622809984.0,230211825320.7246
24,2024-11-04 00:00:00-05:00,141.6999969482422,143.63999938964844,139.72000122070312,140.7100067138672,29117400,0.0,0.0,27,,1636189952.0,230228299131.08203
25,2024-11-05 00:00:00-05:00,141.94000244140625,143.0800018310547,140.8000030517578,141.66000366210938,27067300,0.0,0.0,27,2024-11-05 00:00:00-05:00,1636189952.0,231782674592.22656
26,2024-11-05 00:00:00-05:00,141.94000244140625,143.0800018310547,140.8000030517578,141.66000366210938,27067300,0.0,0.0,27,2024-11-05 00:00:00-05:00,1622809984.0,229887268276.34766
27,2024-11-06 00:00:00-05:00,144.9499969482422,145.6300048828125,141.52000427246094,145.10000610351562,32832400,0.0,0.0,27,,,
0,2024-10-07 00:00:00-04:00,174.82000732421875,178.30999755859375,173.86000061035156,175.0800018310547,15588300,0.0,0.0,28,,4670580224.0,817725194170.0078
1,2024-10-08 00:00:00-04:00,175.4199981689453,181.60000610351562,174.88999938964844,180.72999572753906,20774200,0.0,0.0,28,,4670580224.0,844113943928.6484
2,2024-10-09 00:00:00-04:00,179.24000549316406,186.4199981689453,176.4199981689453,185.9499969482422,25504100,0.0,0.0,28,2024-10-09 00:00:00-04:00,4670580224.0,868494378399.3203
3,2024-10-10 00:00:00-04:00,183.55999755859375,186.30999755859375,182.52999877929688,185.69000244140625,16318000,0.0,0.0,28,,4670580224.0,867280053197.3438
4,2024-10-11 00:00:00-04:00,181.13999938964844,182.58999633789062,177.39999389648438,181.47999572753906,23070000,0.0,0.0,28,,4670580224.0,847616879096.6484
5,2024-10-14 00:00:00-04:00,183.3000030517578,184.9499969482422,180.1300048828125,182.30999755859375,17195800,0.0,0.0,28,2024-10-14 00:00:00-04:00,4670580224.0,851493469234.6562
6,2024-10-15 00:00:00-04:00,180.7899932861328,181.6999969482422,173.3699951171875,175.97999572753906,27657500,0.0,0.0,28,2024-10-15 00:00:00-04:00,4670580224.0,821928687864.6484
7,2024-10-16 00:00:00-04:00,178.50999450683594,179.25,175.3300018310547,176.82000732421875,15285100,0.0,0.0,28,2024-10-16 00:00:00-04:00,4672430080.0,826179120967.5
8,2024-10-16 00:00:00-04:00,178.50999450683594,179.25,175.3300018310547,176.82000732421875,15285100,0.0,0.0,28,2024-10-16 00:00:00-04:00,4670580224.0,825852029416.0312
9,2024-10-17 00:00:00-04:00,181.3699951171875,185.50999450683594,180.69000244140625,181.52999877929688,25232400,0.0,0.0,28,2024-10-17 00:00:00-04:00,4670580224.0,847850422361.3281
10,2024-10-18 00:00:00-04:00,182.32000732421875,182.7100067138672,178.67999267578125,179.88999938964844,17835200,0.0,0.0,28,2024-10-18 00:00:00-04:00,4670580224.0,840190673644.6641
11,2024-10-18 00:00:00-04:00,182.32000732421875,182.7100067138672,178.67999267578125,179.88999938964844,17835200,0.0,0.0,28,2024-10-18 00:00:00-04:00,4794990080.0,862570762564.5703
12,2024-10-21 00:00:00-04:00,179.3800048828125,181.72000122070312,178.25,179.99000549316406,13695100,0.0,0.0,28,,4670580224.0,840657760174.0234
13,2024-10-22 00:00:00-04:00,178.66000366210938,180.69000244140625,177.41000366210938,179.3800048828125,12062600,0.0,0.0,28,2024-10-22 00:00:00-04:00,4670580224.0,837808703386.6875
14,2024-10-23 00:00:00-04:00,177.58999633789062,178.97999572753906,172.57000732421875,173.50999450683594,19513700,0.0,0.0,28,2024-10-23 00:00:00-04:00,4670580224.0,810392349009.9766
15,2024-10-24 00:00:00-04:00,174.25999450683594,174.3000030517578,169.5,171.35000610351562,20485200,0.0,0.0,28,2024-10-24 00:00:00-04:00,4670580224.0,800303949889.3594
16,2024-10-25 00:00:00-04:00,174.19000244140625,176.8000030517578,172.72000122070312,173.0,19977700,0.0,0.0,28,2024-10-25 00:00:00-04:00,4684340224.0,810390858752.0
17,2024-10-25 00:00:00-04:00,174.19000244140625,176.8000030517578,172.72000122070312,173.0,19977700,0.0,0.0,28,2024-10-25 00:00:00-04:00,4729449984.0,818194847232.0
18,2024-10-28 00:00:00-04:00,173.0,173.97000122070312,171.35000610351562,172.02000427246094,13195800,0.0,0.0,28,,4670580224.0,803433230087.3516
19,2024-10-29 00:00:00-04:00,172.44000244140625,180.22999572753906,171.2100067138672,179.24000549316406,23702300,0.0,0.0,28,2024-10-29 00:00:00-04:00,4670580224.0,837154825006.0234
20,2024-10-30 00:00:00-04:00,177.47000122070312,179.19000244140625,175.6199951171875,176.63999938964844,17911500,0.0,0.0,28,,4670580224.0,825011287916.6641
21,2024-10-31 00:00:00-04:00,174.4499969482422,174.4499969482422,167.3800048828125,169.77000427246094,26086600,0.0,0.0,28,2024-10-31 00:00:00-04:00,4670580224.0,792924424583.3516
22,2024-10-31 00:00:00-04:00,174.4499969482422,174.4499969482422,167.3800048828125,169.77000427246094,26086600,0.0,0.0,28,2024-10-31 00:00:00-04:00,4741179904.0,804910132558.5859
23,2024-11-01 00:00:00-04:00,168.25999450683594,171.3300018310547,167.5,168.9199981689453,17847000,0.0,0.0,28,2024-11-01 00:00:00-04:00,4860170240.0,820979948041.5625
24,2024-11-01 00:00:00-04:00,168.25999450683594,171.3300018310547,167.5,168.9199981689453,17847000,0.0,0.0,28,2024-11-01 00:00:00-04:00,4670580224.0,788954402885.9922
25,2024-11-04 00:00:00-05:00,169.27999877929688,172.4499969482422,168.4199981689453,168.5500030517578,13621300,0.0,0.0,28,,4680829952.0,788953902694.3594
26,2024-11-05 00:00:00-05:00,170.0500030517578,174.39999389648438,170.0500030517578,173.89999389648438,13441800,0.0,0.0,28,2024-11-05 00:00:00-05:00,4680829952.0,813996300083.2812
27,2024-11-05 00:00:00-05:00,170.0500030517578,174.39999389648438,170.0500030517578,173.89999389648438,13441800,0.0,0.0,28,2024-11-05 00:00:00-05:00,4670580224.0,812213872446.6406
28,2024-11-06 00:00:00-05:00,179.6300048828125,180.2100067138672,175.9600067138672,179.5500030517578,24266800,0.0,0.0,28,2024-11-06 00:00:00-05:00,4670580224.0,838602693472.6797
0,2024-10-07 00:00:00-04:00,142.44000244140625,143.66000366210938,141.55999755859375,142.89999389648438,1472300,0.0,0.0,29,,264200000.0,37754178387.45117
1,2024-10-08 00:00:00-04:00,143.4600067138672,143.8800048828125,142.38999938964844,143.3300018310547,1076900,0.0,0.0,29,2024-10-08 00:00:00-04:00,264200000.0,37867786483.76465
2,2024-10-09 00:00:00-04:00,143.75,144.85000610351562,143.36000061035156,143.74000549316406,1156600,0.0,0.0,29,2024-10-09 00:00:00-04:00,264200000.0,37976109451.293945
3,2024-10-10 00:00:00-04:00,143.08999633789062,143.52999877929688,141.4199981689453,141.97000122070312,1423600,0.0,0.0,29,2024-10-10 00:00:00-04:00,264200000.0,37508474322.509766
4,2024-10-11 00:00:00-04:00,142.52999877929688,143.9499969482422,142.22000122070312,143.24000549316406,1460600,0.0,0.0,29,2024-10-11 00:00:00-04:00,264200000.0,37844009451.293945
5,2024-10-14 00:00:00-04:00,143.7899932861328,144.4600067138672,143.25,144.1699981689453,881300,0.0,0.0,29,,264200000.0,38089713516.23535
6,2024-10-15 00:00:00-04:00,144.72000122070312,147.36000061035156,144.47000122070312,146.4199981689453,1635000,0.0,0.0,29,,264200000.0,38684163516.23535
7,2024-10-16 00:00:00-04:00,146.22000122070312,146.60000610351562,144.75,145.0399932861328,1283000,0.0,0.0,29,2024-10-16 00:00:00-04:00,264200000.0,38319566226.19629
8,2024-10-16 00:00:00-04:00,146.22000122070312,146.60000610351562,144.75,145.0399932861328,1283000,0.0,0.0,29,2024-10-16 00:00:00-04:00,264290000.0,38332619825.59204
9,2024-10-17 00:00:00-04:00,145.32000732421875,146.32000732421875,143.77999877929688,144.1999969482422,1095800,0.0,0.0,29,2024-10-17 00:00:00-04:00,264200000.0,38097639193.725586
10,2024-10-18 00:00:00-04:00,143.86000061035156,144.7100067138672,143.2100067138672,144.35000610351562,1557500,0.0,0.0,29,,264200000.0,38137271612.54883
11,2024-10-21 00:00:00-04:00,144.1699981689453,145.82000732421875,142.6300048828125,145.7100067138672,1288900,0.0,0.0,29,,264200000.0,38496583773.80371
12,2024-10-22 00:00:00-04:00,145.14999389648438,146.47000122070312,144.55999755859375,145.72000122070312,1461300,0.0,0.0,29,2024-10-22 00:00:00-04:00,264200000.0,38499224322.509766
13,2024-10-23 00:00:00-04:00,145.74000549316406,146.13999938964844,143.99000549316406,144.86000061035156,1652100,0.0,0.0,29,,264200000.0,38272012161.25488
14,2024-10-24 00:00:00-04:00,145.89999389648438,146.55999755859375,144.7899932861328,145.02999877929688,1492500,0.0,0.0,29,2024-10-24 00:00:00-04:00,264200000.0,38316925677.490234
15,2024-10-25 00:00:00-04:00,145.82000732421875,147.52000427246094,145.0800018310547,145.1999969482422,1225700,0.0,0.0,29,2024-10-25 00:00:00-04:00,264200000.0,38361839193.725586
16,2024-10-28 00:00:00-04:00,146.08999633789062,146.8800048828125,143.17999267578125,144.17999267578125,2059100,0.0,0.0,29,,264235008.0,38097401518.125
17,2024-10-29 00:00:00-04:00,144.13999938964844,146.25999450683594,144.10000610351562,145.6199951171875,2703400,0.0,0.0,29,,264235008.0,38477900574.75
18,2024-10-30 00:00:00-04:00,147.47999572753906,151.33999633789062,144.67999267578125,149.13999938964844,3600500,0.0,0.0,29,,264235008.0,39408008931.84375
19,2024-10-31 00:00:00-04:00,148.30999755859375,151.58999633789062,147.58999633789062,150.85000610351562,2645700,0.0,0.0,29,2024-10-31 00:00:00-04:00,264235008.0,39859852569.5625
20,2024-11-01 00:00:00-04:00,150.8300018310547,152.4600067138672,149.13999938964844,151.25999450683594,1954200,0.0,0.0,29,2024-11-01 00:00:00-04:00,264200000.0,39962890548.706055
21,2024-11-04 00:00:00-05:00,152.16000366210938,153.08999633789062,150.39999389648438,152.88999938964844,1975300,0.0,0.0,29,,262272992.0,40098917586.80127
22,2024-11-05 00:00:00-05:00,152.72999572753906,155.5500030517578,151.83999633789062,155.5,2337600,0.0,0.0,29,2024-11-05 00:00:00-05:00,262272992.0,40783450256.0
23,2024-11-06 00:00:00-05:00,157.77000427246094,159.33999633789062,156.7100067138672,157.9600067138672,2289000,0.0,0.0,29,2024-11-06 00:00:00-05:00,262272992.0,41428643577.186035
0,2024-10-07 00:00:00-04:00,78.37000274658203,78.37000274658203,77.2699966430664,78.22000122070312,2282300,0.0,0.0,30,,505687008.0,39554838383.05371
1,2024-10-08 00:00:00-04:00,77.97000122070312,78.58999633789062,77.55999755859375,78.18000030517578,1676100,0.0,0.0,30,2024-10-08 00:00:00-04:00,505687008.0,39534610439.76343
2,2024-10-09 00:00:00-04:00,77.33000183105469,78.26000213623047,76.69999694824219,78.16999816894531,1465000,0.0,0.0,30,2024-10-09 00:00:00-04:00,502040992.0,39244543425.37549
3,2024-10-10 00:00:00-04:00,78.76000213623047,79.4800033569336,78.08000183105469,79.41999816894531,1669800,0.0,0.0,30,2024-10-10 00:00:00-04:00,503129984.0,39958582408.021484
4,2024-10-11 00:00:00-04:00,79.94999694824219,80.44000244140625,79.38999938964844,79.45999908447266,1478400,0.0,0.0,30,2024-10-11 00:00:00-04:00,502507008.0,39929206395.62109
5,2024-10-14 00:00:00-04:00,79.0199966430664,80.30000305175781,78.95999908447266,79.81999969482422,1212400,0.0,0.0,30,,501031008.0,39992294905.65747
6,2024-10-15 00:00:00-04:00,79.86000061035156,82.1500015258789,79.7699966430664,82.08000183105469,2039100,0.0,0.0,30,2024-10-15 00:00:00-04:00,501031008.0,41124626054.055176
7,2024-10-16 00:00:00-04:00,82.8499984741211,83.9800033569336,82.11000061035156,82.20999908447266,2384400,0.0,0.0,30,,502576000.0,41316772499.87793
8,2024-10-17 00:00:00-04:00,82.83000183105469,83.13999938964844,82.04000091552734,82.18000030517578,1943100,0.0,0.0,30,,502576000.0,41301695833.37402
9,2024-10-18 00:00:00-04:00,82.83999633789062,86.63999938964844,82.33999633789062,86.16999816894531,3127000,0.0,0.0,30,2024-10-18 00:00:00-04:00,502576000.0,43306972999.75586
10,2024-10-18 00:00:00-04:00,82.83999633789062,86.63999938964844,82.33999633789062,86.16999816894531,3127000,0.0,0.0,30,2024-10-18 00:00:00-04:00,502759008.0,43322742798.78076
11,2024-10-21 00:00:00-04:00,87.11000061035156,87.83999633789062,86.22000122070312,86.62999725341797,3070700,0.0,0.0,30,,502383008.0,43521438603.20386
12,2024-10-22 00:00:00-04:00,87.80999755859375,88.22000122070312,87.01000213623047,87.98999786376953,2679500,0.0,0.0,30,2024-10-22 00:00:00-04:00,502383008.0,44204679800.71411
13,2024-10-23 00:00:00-04:00,87.01000213623047,88.63999938964844,86.6500015258789,88.61000061035156,3443600,0.0,0.0,30,2024-10-23 00:00:00-04:00,501031008.0,44396357924.68506
14,2024-10-24 00:00:00-04:00,88.83000183105469,89.0,85.95999908447266,87.93000030517578,4464300,0.0,0.0,30,2024-10-24 00:00:00-04:00,505755008.0,44471038007.78418
15,2024-10-24 00:00:00-04:00,88.83000183105469,89.0,85.95999908447266,87.93000030517578,4464300,0.0,0.0,30,2024-10-24 00:00:00-04:00,501873984.0,44129779566.279785
16,2024-10-25 00:00:00-04:00,87.11000061035156,87.5,86.3499984741211,86.87999725341797,2328700,0.0,0.0,30,,512575008.0,44532515287.21069
17,2024-10-28 00:00:00-04:00,86.48999786376953,87.37999725341797,86.22000122070312,86.76000213623047,1805200,0.0,0.0,30,2024-10-28 00:00:00-04:00,512575008.0,44471008789.05835
18,2024-10-29 00:00:00-04:00,87.19999694824219,88.9800033569336,86.97000122070312,88.8499984741211,1742200,0.0,0.0,30,2024-10-29 00:00:00-04:00,501031008.0,44516604296.28735
19,2024-10-30 00:00:00-04:00,88.79000091552734,89.0,87.01000213623047,88.23999786376953,2660000,0.0,0.0,30,2024-10-30 00:00:00-04:00,502316000.0,44324362766.937256
20,2024-10-31 00:00:00-04:00,87.43000030517578,87.7300033569336,85.51000213623047,86.29000091552734,3690300,0.0,0.0,30,2024-10-31 00:00:00-04:00,505788992.0,43644532582.74365
21,2024-10-31 00:00:00-04:00,87.43000030517578,87.7300033569336,85.51000213623047,86.29000091552734,3690300,0.0,0.0,30,2024-10-31 00:00:00-04:00,501031008.0,43233966139.02759
22,2024-11-01 00:00:00-04:00,86.91999816894531,87.47000122070312,85.7699966430664,85.80000305175781,1844700,0.0,0.0,30,2024-11-01 00:00:00-04:00,502175008.0,43086617218.916504
23,2024-11-04 00:00:00-05:00,86.61000061035156,86.7699966430664,85.27999877929688,85.88999938964844,1524500,0.0,0.0,30,,501737984.0,43094275139.52344
24,2024-11-05 00:00:00-05:00,86.2300033569336,86.80000305175781,85.16000366210938,85.79000091552734,1513700,0.0,0.0,30,2024-11-05 00:00:00-05:00,501737984.0,43044102106.71484
25,2024-11-05 00:00:00-05:00,86.2300033569336,86.80000305175781,85.16000366210938,85.79000091552734,1513700,0.0,0.0,30,2024-11-05 00:00:00-05:00,501516992.0,43025143202.83252
26,2024-11-06 00:00:00-05:00,82.51000213623047,83.81999969482422,81.0,83.16999816894531,4319100,0.0,0.0,30,,,
0,2024-10-07 00:00:00-04:00,306.0,313.0,301.29998779296875,312.69000244140625,4243100,0.0,0.0,31,,222314000.0,69515365202.75879
1,2024-10-08 00:00:00-04:00,309.260009765625,312.42999267578125,305.79998779296875,310.3599853515625,1556600,0.0,0.0,31,,222314000.0,68997369783.44727
2,2024-10-09 00:00:00-04:00,311.5400085449219,318.32000732421875,310.2099914550781,313.9700012207031,2375200,0.0,0.0,31,2024-10-09 00:00:00-04:00,222314000.0,69799926851.3794
3,2024-10-10 00:00:00-04:00,313.9800109863281,323.8699951171875,313.17999267578125,314.6099853515625,2574100,0.0,0.0,31,,222314000.0,69942204283.44727
4,2024-10-11 00:00:00-04:00,315.75,317.9800109863281,315.489990234375,316.6600036621094,775700,0.0,0.0,31,2024-10-11 00:00:00-04:00,222314000.0,70397952054.13818
5,2024-10-14 00:00:00-04:00,316.8800048828125,320.6099853515625,316.010009765625,320.3399963378906,1058000,0.0,0.0,31,,222314000.0,71216065945.86182
6,2024-10-15 00:00:00-04:00,321.4200134277344,324.5199890136719,320.0899963378906,323.2300109863281,2092400,0.0,0.0,31,2024-10-15 00:00:00-04:00,222314000.0,71858556662.41455
7,2024-10-16 00:00:00-04:00,323.8800048828125,328.7200012207031,323.07000732421875,326.70001220703125,1886500,0.0,0.0,31,2024-10-16 00:00:00-04:00,222314000.0,72629986513.79395
8,2024-10-17 00:00:00-04:00,326.70001220703125,329.0299987792969,324.510009765625,328.7699890136719,1182000,0.0,0.0,31,,223723008.0,73553410882.26562
9,2024-10-18 00:00:00-04:00,329.95001220703125,332.1700134277344,328.0400085449219,332.1000061035156,1074100,0.0,0.0,31,2024-10-18 00:00:00-04:00,223723008.0,74298412322.29688
10,2024-10-18 00:00:00-04:00,329.95001220703125,332.1700134277344,328.0400085449219,332.1000061035156,1074100,0.0,0.0,31,2024-10-18 00:00:00-04:00,222314000.0,73830480756.89697
11,2024-10-21 00:00:00-04:00,330.4200134277344,332.42999267578125,328.9800109863281,331.55999755859375,857800,0.0,0.0,31,,222314000.0,73710429297.24121
12,2024-10-22 00:00:00-04:00,330.0899963378906,330.5899963378906,326.9200134277344,330.3699951171875,1246900,0.0,0.0,31,,222314000.0,73445875094.48242
13,2024-10-23 00:00:00-04:00,329.7300109863281,330.3699951171875,325.04998779296875,326.6199951171875,1045100,0.0,0.0,31,2024-10-23 00:00:00-04:00,222314000.0,72612197594.48242
14,2024-10-24 00:00:00-04:00,325.3999938964844,325.79998779296875,320.3900146484375,322.1000061035156,1588200,0.0,0.0,31,2024-10-24 00:00:00-04:00,222314000.0,71607340756.89697
15,2024-10-25 00:00:00-04:00,322.75,322.75,317.8900146484375,318.0199890136719,1294800,0.0,0.0,31,2024-10-25 00:00:00-04:00,225434000.0,71692518203.3081
16,2024-10-25 00:00:00-04:00,322.75,322.75,317.8900146484375,318.0199890136719,1294800,0.0,0.0,31,2024-10-25 00:00:00-04:00,228326000.0,72612232011.53564
17,2024-10-28 00:00:00-04:00,319.9599914550781,319.9599914550781,315.4800109863281,318.260009765625,1185600,0.0,0.0,31,,222314000.0,70753655811.03516
18,2024-10-29 00:00:00-04:00,316.7799987792969,317.1099853515625,314.5799865722656,315.29998779296875,1579400,0.0,0.0,31,2024-10-29 00:00:00-04:00,222314000.0,70095601486.20605
19,2024-10-29 00:00:00-04:00,316.7799987792969,317.1099853515625,314.5799865722656,315.29998779296875,1579400,0.0,0.0,31,2024-10-29 00:00:00-04:00,224402000.0,70753947860.71777
20,2024-10-30 00:00:00-04:00,315.57000732421875,315.57000732421875,311.9200134277344,312.7699890136719,1042900,0.0,0.0,31,2024-10-30 00:00:00-04:00,222314000.0,69533147337.58545
21,2024-10-30 00:00:00-04:00,315.57000732421875,315.57000732421875,311.9200134277344,312.7699890136719,1042900,0.0,0.0,31,2024-10-30 00:00:00-04:00,224112992.0,70095818045.66113
22,2024-10-31 00:00:00-04:00,308.75,314.30999755859375,307.1300048828125,310.5299987792969,2280900,0.0,0.0,31,2024-10-31 00:00:00-04:00,222314000.0,69035166148.6206
23,2024-11-01 00:00:00-04:00,309.8399963378906,312.6000061035156,308.9100036621094,309.2099914550781,794500,0.0,0.0,31,2024-11-01 00:00:00-04:00,222314000.0,68741710040.34424
24,2024-11-01 00:00:00-04:00,309.8399963378906,312.6000061035156,308.9100036621094,309.2099914550781,794500,0.0,0.0,31,2024-11-01 00:00:00-04:00,223918000.0,69237682866.63818
25,2024-11-04 00:00:00-05:00,310.6199951171875,311.29998779296875,305.1600036621094,306.0899963378906,1608000,0.0,0.0,31,,222314000.0,68048091445.86182
26,2024-11-05 00:00:00-05:00,305.5400085449219,308.45001220703125,303.2200012207031,306.3699951171875,1502800,0.0,0.0,31,,222314000.0,68110339094.48242
27,2024-11-06 00:00:00-05:00,311.5400085449219,311.5400085449219,301.82000732421875,306.7300109863281,1871400,0.0,0.0,31,2024-11-06 00:00:00-05:00,222314000.0,68190375662.41455
0,2024-10-07 00:00:00-04:00,55.619998931884766,56.54999923706055,54.939998626708984,55.779998779296875,282000,0.0,0.0,32,,41274500.0,2302291559.616089
1,2024-10-08 00:00:00-04:00,55.630001068115234,57.06999969482422,55.29999923706055,56.84000015258789,339500,0.0,0.0,32,,41274500.0,2346042586.297989
2,2024-10-09 00:00:00-04:00,57.2400016784668,59.0099983215332,56.90999984741211,59.0099983215332,595500,0.0,0.0,32,2024-10-09 00:00:00-04:00,41274500.0,2435608175.722122
3,2024-10-10 00:00:00-04:00,57.88999938964844,59.43000030517578,57.599998474121094,58.81999969482422,357200,0.0,0.0,32,,41274500.0,2427766077.404022
4,2024-10-11 00:00:00-04:00,58.0,60.310001373291016,57.779998779296875,59.63999938964844,295000,0.0,0.0,32,2024-10-11 00:00:00-04:00,41274500.0,2461611154.8080444
5,2024-10-14 00:00:00-04:00,60.16999816894531,61.11000061035156,59.9900016784668,60.09000015258789,260200,0.0,0.0,32,2024-10-14 00:00:00-04:00,41274500.0,2480184711.297989
6,2024-10-15 00:00:00-04:00,60.349998474121094,60.97999954223633,57.63999938964844,57.790000915527344,397300,0.0,0.0,32,2024-10-15 00:00:00-04:00,41274500.0,2385253392.7879333
7,2024-10-16 00:00:00-04:00,58.59000015258789,58.61000061035156,56.83000183105469,57.279998779296875,216900,0.0,0.0,32,2024-10-16 00:00:00-04:00,41274500.0,2364203309.616089
8,2024-10-17 00:00:00-04:00,58.959999084472656,58.959999084472656,57.09000015258789,57.4900016784668,330300,0.0,0.0,32,2024-10-17 00:00:00-04:00,41274500.0,2372871074.277878
9,2024-10-18 00:00:00-04:00,58.09000015258789,59.11000061035156,57.459999084472656,58.2599983215332,287200,0.0,0.0,32,2024-10-18 00:00:00-04:00,41274500.0,2404652300.722122
10,2024-10-18 00:00:00-04:00,58.09000015258789,59.11000061035156,57.459999084472656,58.2599983215332,287200,0.0,0.0,32,2024-10-18 00:00:00-04:00,41425800.0,2413467038.46817
11,2024-10-21 00:00:00-04:00,57.529998779296875,58.0,55.869998931884766,57.2599983215332,299200,0.0,0.0,32,,41274500.0,2363377800.722122
12,2024-10-22 00:00:00-04:00,57.0099983215332,57.790000915527344,56.599998474121094,57.34000015258789,192000,0.0,0.0,32,,41274500.0,2366679836.297989
13,2024-10-23 00:00:00-04:00,57.279998779296875,58.939998626708984,56.9900016784668,57.880001068115234,374400,0.0,0.0,32,2024-10-23 00:00:00-04:00,41274500.0,2388968104.0859222
14,2024-10-24 00:00:00-04:00,58.439998626708984,58.63999938964844,56.40999984741211,57.310001373291016,212900,0.0,0.0,32,2024-10-24 00:00:00-04:00,41274500.0,2365441651.6819
15,2024-10-25 00:00:00-04:00,57.77000045776367,58.84000015258789,57.5,57.75,279100,0.0,0.0,32,2024-10-25 00:00:00-04:00,41685000.0,2407308750.0
16,2024-10-25 00:00:00-04:00,57.77000045776367,58.84000015258789,57.5,57.75,279100,0.0,0.0,32,2024-10-25 00:00:00-04:00,41367400.0,2388967350.0
17,2024-10-28 00:00:00-04:00,57.72999954223633,60.0,57.52000045776367,59.33000183105469,281900,0.0,0.0,32,,41274500.0,2448816160.5758667
18,2024-10-29 00:00:00-04:00,58.9900016784668,61.66999816894531,58.88999938964844,61.529998779296875,345700,0.0,0.0,32,2024-10-29 00:00:00-04:00,41274500.0,2539619934.616089
19,2024-10-30 00:00:00-04:00,60.2400016784668,60.88999938964844,59.11000061035156,59.220001220703125,285300,0.0,0.0,32,,41274500.0,2444275940.383911
20,2024-10-31 00:00:00-04:00,58.9900016784668,58.9900016784668,56.15999984741211,56.189998626708984,288700,0.0,0.0,32,2024-10-31 00:00:00-04:00,41274500.0,2319214098.3181
21,2024-10-31 00:00:00-04:00,58.9900016784668,58.9900016784668,56.15999984741211,56.189998626708984,288700,0.0,0.0,32,2024-10-31 00:00:00-04:00,42884500.0,2409679996.1071014
22,2024-11-01 00:00:00-04:00,56.540000915527344,58.470001220703125,56.540000915527344,57.869998931884766,284200,0.0,0.0,32,2024-11-01 00:00:00-04:00,41274500.0,2388555270.9140778
23,2024-11-01 00:00:00-04:00,56.540000915527344,58.470001220703125,56.540000915527344,57.869998931884766,284200,0.0,0.0,32,2024-11-01 00:00:00-04:00,43523400.0,2518699111.5119934
24,2024-11-04 00:00:00-05:00,57.36000061035156,58.27000045776367,56.83000183105469,57.08000183105469,257200,0.0,0.0,32,,41274500.0,2355948535.5758667
25,2024-11-05 00:00:00-05:00,56.81999969482422,57.81999969482422,56.2400016784668,56.70000076293945,352000,0.0,0.0,32,2024-11-05 00:00:00-05:00,41274500.0,2340264181.4899445
26,2024-11-05 00:00:00-05:00,56.81999969482422,57.81999969482422,56.2400016784668,56.70000076293945,352000,0.0,0.0,32,2024-11-05 00:00:00-05:00,41845700.0,2372651221.9257355
27,2024-11-06 00:00:00-05:00,59.060001373291016,60.849998474121094,58.09000015258789,60.279998779296875,516600,0.0,0.0,32,2024-11-06 00:00:00-05:00,41274500.0,2488026809.616089
28,2024-11-06 00:00:00-05:00,59.060001373291016,60.849998474121094,58.09000015258789,60.279998779296875,516600,0.0,0.0,32,2024-11-06 00:00:00-05:00,41551100.0,2504700257.2784424
0,2024-10-07 00:00:00-04:00,114.58999633789062,114.66000366210938,113.72000122070312,113.86000061035156,1028900,0.0,0.0,33,,2024579968.0,230518676392.18555
1,2024-10-08 00:00:00-04:00,114.12000274658203,114.19000244140625,113.55000305175781,113.7699966430664,697200,0.0,0.0,33,2024-10-08 00:00:00-04:00,2024579968.0,230336456162.9795
2,2024-10-09 00:00:00-04:00,115.13999938964844,115.72000122070312,114.97000122070312,115.63999938964844,1330600,0.0,0.0,33,2024-10-09 00:00:00-04:00,2031840000.0,234961976359.86328
3,2024-10-10 00:00:00-04:00,115.63999938964844,115.70999908447266,114.58000183105469,114.80999755859375,762700,0.0,0.0,33,2024-10-10 00:00:00-04:00,2026630016.0,232677387189.1328
4,2024-10-11 00:00:00-04:00,115.69999694824219,116.26000213623047,115.5,116.22000122070312,1096000,0.0,0.0,33,2024-10-11 00:00:00-04:00,2024579968.0,235296686352.3711
5,2024-10-14 00:00:00-04:00,115.91999816894531,116.44000244140625,115.88999938964844,116.30000305175781,767200,0.0,0.0,33,,2034140032.0,236570491929.30273
6,2024-10-15 00:00:00-04:00,116.02999877929688,116.91999816894531,115.80000305175781,116.22000122070312,773600,0.0,0.0,33,2024-10-15 00:00:00-04:00,2034140032.0,236407757002.1211
7,2024-10-16 00:00:00-04:00,116.38999938964844,116.86000061035156,116.26000213623047,116.56999969482422,620200,0.0,0.0,33,2024-10-16 00:00:00-04:00,2031330048.0,236792143075.44727
8,2024-10-17 00:00:00-04:00,116.51000213623047,116.72000122070312,116.08000183105469,116.51000213623047,975400,0.0,0.0,33,2024-10-17 00:00:00-04:00,2029449984.0,236451221971.2129
9,2024-10-18 00:00:00-04:00,116.62000274658203,117.36000061035156,116.29000091552734,117.18000030517578,655600,0.0,0.0,33,2024-10-18 00:00:00-04:00,2025840000.0,237387931818.2373
10,2024-10-18 00:00:00-04:00,116.62000274658203,117.36000061035156,116.29000091552734,117.18000030517578,655600,0.0,0.0,33,2024-10-18 00:00:00-04:00,2026880000.0,237509799018.5547
11,2024-10-21 00:00:00-04:00,116.7699966430664,116.8499984741211,115.58999633789062,115.7300033569336,646400,0.0,0.0,33,,2031209984.0,235071938266.95703
